City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
171,San Lawrenz,MT,2020-10-12 20:52:52,36.06,14.2,64.99,63,20,20.8
172,Berdigestyakh,RU,2020-10-12 20:52:52,62.1,126.7,21.15,86,100,15.08
173,Port Macquarie,AU,2020-10-12 20:42:54,-31.43,152.92,62.01,86,2,3.87
174,Meylan,FR,2020-10-12 20:52:53,45.22,5.79,48.99,81,91,7.0
175,Lagoa,PT,2020-10-12 20:52:53,39.05,-27.98,68.92,73,15,17.58
176,Kargasok,RU,2020-10-12 20:52:53,59.06,80.86,38.71,97,98,8.37
177,Ahipara,NZ,2020-10-12 20:44:22,-35.17,173.17,60.73,95,97,4.7
178,High Level,CA,2020-10-12 20:52:53,58.52,-117.14,41.0,72,75,11.41
179,Ketchikan,US,2020-10-12 20:52:53,55.34,-131.65,50.0,87,75,9.17
180,Masuguru,TZ,2020-10-12 20:52:53,-11.37,38.42,79.38,66,4,7.09
181,Bontang,ID,2020-10-12 20:52:54,0.13,117.5,75.88,88,97,4.9
182,Tonj,SS,2020-10-12 20:52:54,7.27,28.68,73.92,84,2,4.54
183,Kudahuvadhoo,MV,2020-10-12 20:52:09,2.67,72.89,82.27,79,99,18.05
184,Tanggu,CN,2020-10-12 20:52:54,39.02,117.65,53.6,37,1,9.13
185,Dwarka,IN,2020-10-12 20:45:08,22.24,68.97,83.73,70,0,13.24
186,Neiafu,TO,2020-10-12 20:52:54,-18.65,-173.98,77.0,69,75,13.87
187,Aljezur,PT,2020-10-12 20:52:54,37.32,-8.8,62.01,59,0,1.01
188,Damietta,EG,2020-10-12 20:52:55,31.42,31.81,77.0,69,95,5.82
189,Cherskiy,RU,2020-10-12 20:51:41,68.75,161.3,18.18,89,14,8.16
190,Khatanga,RU,2020-10-12 20:52:55,71.97,102.5,25.25,98,96,13.4
191,La Palma,US,2020-10-12 20:49:18,33.85,-118.05,93.2,28,1,5.82
192,Ancud,CL,2020-10-12 20:51:39,-41.87,-73.82,62.01,62,34,6.93
193,Hithadhoo,MV,2020-10-12 20:51:39,-0.6,73.08,82.09,72,50,11.32
194,Geraldton,AU,2020-10-12 20:42:59,-28.77,114.6,60.8,93,75,4.7
